location,elevation_m
katoomba,364.3853576716223
katoomba,1221.3408779474134
katoomba,266.9120361016138
katoomba,493.5182448814891
katoomba,131.74005397996885
katoomba,1140.5751041266858
katoomba,1300.8564313906593
katoomba,177.83530856250013
katoomba,347.0022501601943
katoomba,865.2643582173906
katoomba,619.008196976734
katoomba,422.4685099242378
katoomba,832.0358387417523
katoomba,325.8567301811977
katoomba,1463.7772393725747
katoomba,1481.1149968992802
katoomba,717.5905676743874
katoomba,120.62168301884168
katoomba,110.07334967120279
katoomba,865.0707569344996
katoomba,1068.3814239108353
katoomba,1336.2339260916647
katoomba,238.30844837810076
katoomba,785.0408081192868
katoomba,1439.4623522901513
katoomba,143.0319125425575
katoomba,957.0055499307462
katoomba,861.1597751000329
katoomba,567.7204224289792
katoomba,965.1120692310044
katoomba,239.84195873596724
katoomba,1015.5859018782419
katoomba,1437.4204842178908
katoomba,896.001020775138
katoomba,377.1814246008391
katoomba,1456.8770865943907
katoomba,1081.392996933275
katoomba,955.4849294812819
katoomba,1163.1879217322446
katoomba,1416.871122937311
katoomba,384.0363222508289
katoomba,324.54720925714935
katoomba,1001.9416094823305
katoomba,860.4532370760937
katoomba,134.3711442114859
katoomba,107.41620111094352
katoomba,1440.3803471035278
katoomba,913.2160370159862
katoomba,547.4942189197875
katoomba,1396.6638203285543
katoomba,1395.6934346494152
katoomba,920.6208248495565
katoomba,424.5579471692884
katoomba,825.0179563082979
katoomba,1010.0159322652918
katoomba,1019.0337296006134
katoomba,777.6615481235325
katoomba,130.76694055799516
katoomba,609.0726095778314
katoomba,890.3171299539932
katoomba,305.97847794889424
katoomba,582.013544309678
katoomba,911.0010660419464
katoomba,722.9862947380774
katoomba,726.4403156006892
katoomba,1147.539158010972
katoomba,377.25115958344253
katoomba,1135.3627193551074
katoomba,798.52425542715
katoomba,1309.7583919537017
katoomba,808.7695925649087
katoomba,668.1660197508476
katoomba,1356.7166053910505
katoomba,523.0379392261868
katoomba,954.1267395594292
katoomba,649.7540711191302
katoomba,917.712409680272
katoomba,836.8237071133284
katoomba,1018.9893151070398
katoomba,612.7968048171311
katoomba,439.6963862742786
katoomba,280.59311411355566
katoomba,132.17704527070558
katoomba,1431.0459768723333
katoomba,598.4084004096403
katoomba,548.8651673863415
katoomba,685.3803886875859
katoomba,350.6377790560231
katoomba,309.2087826255208
katoomba,374.4964595601044
katoomba,815.1025987550697
katoomba,394.1563599272725
katoomba,978.5414659438547
katoomba,836.6353411733553
katoomba,592.1221622921682
katoomba,866.4060459787844
katoomba,1247.7547029707803
katoomba,322.840218356273
katoomba,430.07224128465424
katoomba,581.2058415857939
katoomba,1413.2657788272709
katoomba,561.3843990765486
katoomba,788.4230943376206
katoomba,915.2578766828132
katoomba,1346.1771990204556
katoomba,419.3266397277322
katoomba,348.33635115564647
katoomba,727.3161060932042
katoomba,887.2360426538177
katoomba,515.7224510652101
katoomba,838.4144638404389
katoomba,913.2072398162959
katoomba,607.3311722740673
katoomba,547.6374487636667
katoomba,373.157736822754
katoomba,673.6151521067886
katoomba,795.494439471812
katoomba,1197.5616250966227
katoomba,237.02050911769516
katoomba,899.6663957395905
katoomba,1459.0057922034966
katoomba,379.8319639566764
katoomba,857.4196400151801
katoomba,412.23006755782114
katoomba,466.0573148330064
katoomba,238.11328416645145
katoomba,654.7459034859112
katoomba,827.2029268940113
katoomba,118.60953369361596
katoomba,1088.9631973298433
katoomba,837.8763343287476
katoomba,1213.7631067316204
katoomba,842.76588313006
katoomba,1039.8937800465856
katoomba,494.9063063222571
katoomba,655.9461429045857
katoomba,1468.8120896583653
katoomba,773.3820204938386
katoomba,536.5728334993137
katoomba,987.9318243471229
katoomba,1341.1913509883482
katoomba,358.32626865706794
katoomba,457.51194080645433
katoomba,108.25520943840708
katoomba,927.0258578445407
katoomba,384.59342787299096
katoomba,216.2232273852633
katoomba,1341.9919354758467
katoomba,396.3267529309543
katoomba,145.6647378707192
katoomba,156.36368692968546
katoomba,1306.285164506281
katoomba,532.4187018818012
katoomba,182.69348282169517
katoomba,1228.8588176830922
katoomba,1487.7725918894446
katoomba,1152.20448046199
katoomba,1379.2379787991356
katoomba,350.6744083901985
katoomba,826.8582441566884
katoomba,761.2130050800291
katoomba,554.9302741874885
katoomba,1237.053134096422
katoomba,902.849934212196
katoomba,1220.2980584046297
katoomba,1306.5508977743764
katoomba,294.4097450976882
katoomba,1131.582676522058
katoomba,1390.7744315059965
katoomba,1016.3727364824623
katoomba,1339.8378299094877
katoomba,427.3923737190306
katoomba,461.5462627122968
katoomba,562.9107228660505
katoomba,1189.9162761048383
katoomba,901.2120496475164
katoomba,698.2023251336823
katoomba,633.5020213024106
katoomba,1342.6945060281469
katoomba,814.9450398982639
katoomba,197.6363444297288
katoomba,791.1450400442551
katoomba,1288.912297180153
katoomba,1075.6403501721766
katoomba,1252.565743349828
katoomba,1232.1137308719829
katoomba,892.387533782064
katoomba,521.1099238241638
katoomba,431.22651176829993
katoomba,837.2432801977286
katoomba,556.8236723460477
katoomba,1290.0905454977924
katoomba,250.5849548067072
katoomba,1455.2704266805213
katoomba,1495.6701942417358
katoomba,710.5944549254023
katoomba,1155.2758958053785
katoomba,1103.5571345670933
katoomba,478.9432818267906
katoomba,1411.8957536518692
katoomba,848.0762953852285
katoomba,1424.6152165263388
katoomba,123.29901549466335
katoomba,124.37336917525286
katoomba,1046.9851645206656
katoomba,1235.0072496586033
katoomba,1136.0138792225796
katoomba,714.8792835228539
katoomba,343.3107903865914
katoomba,395.7020366088239
katoomba,194.88264209502967
katoomba,865.4513061362015
katoomba,121.16814558838738
katoomba,580.0857109543458
katoomba,587.2282061451203
katoomba,552.6476031473935
katoomba,1375.5777219598158
katoomba,1077.1627021559807
katoomba,629.0172697701026
katoomba,271.45551546849424
katoomba,1042.6107068832857
katoomba,916.7443189599193
katoomba,982.8205950438736
katoomba,1406.6393921430538
katoomba,1452.880462397038
katoomba,942.1768886678399
katoomba,1433.3814138599098
katoomba,619.0600804744593
katoomba,501.5010636812259
katoomba,1280.8860118955051
katoomba,389.1233833864264
katoomba,797.6153381954833
katoomba,365.37994488191947
katoomba,797.9247993359604
katoomba,169.0539874682617
katoomba,370.53166806146317
katoomba,560.4762097834316
katoomba,706.4556152169196
katoomba,645.4308431566623
katoomba,252.47809422782598
katoomba,828.9494311938961
katoomba,1283.9033893734975
katoomba,1479.124620573772
katoomba,1065.3334418040404
katoomba,750.1057087744634
katoomba,671.1693526822081
katoomba,480.4491489825186
katoomba,1183.0576473470276
katoomba,1322.6166594681747
katoomba,1036.406009142865
katoomba,1125.145134677413
katoomba,468.73814857941136
katoomba,365.84390157685925
katoomba,210.3872574603712
katoomba,1019.1025318477595
katoomba,255.7136682928103
katoomba,277.26019643734617
katoomba,1011.1674988140103
katoomba,300.83956782962287
katoomba,220.5964700569739
katoomba,560.4203456847213
katoomba,1287.9357358756733
katoomba,926.0522064952572
katoomba,917.570197254938
katoomba,1465.6648963899142
katoomba,1244.2590484863595
katoomba,334.8542526825121
katoomba,1226.754033791024
katoomba,1049.344998891445
katoomba,1470.9838826219968
katoomba,551.3677902977574
katoomba,1176.3167693553207
katoomba,827.4502584318543
katoomba,1347.0189275691569
katoomba,850.3028162898889
katoomba,579.7227328408426
katoomba,1042.238257963515
katoomba,359.26965206401064
katoomba,904.2334808566013
katoomba,1495.1786169457896
katoomba,981.3321196054408
katoomba,1215.5393478395
katoomba,934.496655555743
katoomba,1248.4686664400879
katoomba,821.0998208780182
katoomba,556.1829953372535
katoomba,832.6332756277355
katoomba,898.8290816390086
katoomba,1419.9550735147732
katoomba,1182.228708701655
katoomba,179.89961977731605
katoomba,1002.0846934385863
katoomba,639.8152429864806
katoomba,1007.1219871193723
katoomba,1341.6042519079044
katoomba,1281.7152259502238
katoomba,611.3261730899467
katoomba,139.93483068517398
katoomba,1185.3949442790997
katoomba,1171.249825993399
katoomba,1326.875211806388
katoomba,627.6384577278313
katoomba,848.4588730026014
katoomba,1000.4318484938328
katoomba,302.9809012862572
katoomba,928.5803588400722
katoomba,760.3235518498
katoomba,385.6858732476161
katoomba,400.8200212442391
katoomba,1339.4312560990013
katoomba,1364.753097830845
katoomba,798.375975846309
katoomba,1406.6119463163266
katoomba,432.2658606565313
katoomba,1498.2543462611757
katoomba,1152.39513417858
katoomba,342.75576291015517
katoomba,1099.2960509673692
katoomba,1477.2652790139114
katoomba,127.80048761917948
katoomba,1118.309437570671
katoomba,1101.1411952736867
katoomba,295.9283431172137
katoomba,296.0483379502251
katoomba,1441.7317499825233
katoomba,282.4127212438193
katoomba,982.4434946641071
katoomba,1035.5078504924309
katoomba,1006.6077926070557
katoomba,1284.0084888364515
katoomba,455.6326159585881
katoomba,718.4304457388752
katoomba,1300.40304892151
katoomba,694.6652230772254
katoomba,1315.0107268173874
katoomba,1004.9302970875788
katoomba,555.9880982575485
katoomba,721.6743870255555
katoomba,983.2121560970363
katoomba,492.57826354494307
katoomba,1217.4117090890936
katoomba,1087.1448911597492
katoomba,236.88642112807065
katoomba,333.8261275527979
katoomba,734.6074539007872
katoomba,126.23641903982477
katoomba,1093.5965410480794
katoomba,618.2272512883736
katoomba,158.1947967583228
katoomba,213.458848938952
katoomba,588.993112648177
katoomba,1047.869489410737
katoomba,867.7459508080664
katoomba,589.4359593198786
katoomba,990.1908393911064
katoomba,906.8580251318205
katoomba,928.740395107355
katoomba,1392.065164454555
katoomba,802.0862963352544
katoomba,783.7717001398001
katoomba,1169.9534292481535
katoomba,1041.8017705134894
katoomba,172.25699688172733
katoomba,244.48097650706924
katoomba,143.90944476336688
katoomba,535.0986169718749
katoomba,824.6397508071457
katoomba,545.4755932845817
katoomba,437.86085724488134
katoomba,813.9072104067491
katoomba,395.743989060572
katoomba,1486.736887059481
katoomba,1060.3865369532336
katoomba,347.4774673843651
katoomba,1464.3974533399637
katoomba,595.750269801334
katoomba,1403.1786866955047
katoomba,1490.0696686104266
katoomba,299.90161858163606
katoomba,723.3758399821564
katoomba,897.7294462873541
katoomba,1136.6162540591404
katoomba,711.0861799444887
katoomba,422.1954701761767
katoomba,1482.0256346668925
katoomba,1157.191491774171
katoomba,310.4365353649871
katoomba,1078.007940894763
katoomba,1168.9827360165036
katoomba,891.300110973692
katoomba,593.6816663201821
katoomba,299.2879844334956
katoomba,1433.8159018708743
katoomba,255.497587266764
katoomba,1011.3549346703977
katoomba,1044.0388730311283
katoomba,466.3927568299953
katoomba,1478.3805089489767
katoomba,688.2012903706079
katoomba,298.47679229311996
katoomba,779.071369125795
katoomba,1163.290269592722
katoomba,202.81219017627438
katoomba,186.18740484666108
katoomba,293.33702824157945
katoomba,773.303814549982
katoomba,1250.09714346021
katoomba,329.95257757486775
katoomba,736.323187779453
katoomba,339.0435703826519
katoomba,1296.086956939819
katoomba,1221.6313692877752
katoomba,996.5202834537284
katoomba,731.6045608318104
katoomba,1080.7416995003396
katoomba,742.402613258103
katoomba,1239.315149496688
katoomba,1106.788837953284
katoomba,557.8664448983045
katoomba,400.87646985279383
katoomba,352.08142482196035
katoomba,1164.3736216824316
katoomba,1259.7617421428183
katoomba,525.0294952030778
katoomba,288.98382199727473
katoomba,708.2012516043926
katoomba,1392.2616329753287
katoomba,678.2079675953405
katoomba,668.5620612162965
katoomba,834.7527977999285
katoomba,567.1520986134562
katoomba,732.4511175473533
katoomba,1325.809323562839
katoomba,200.2939980881523
katoomba,928.9197088156044
katoomba,1076.6912672787907
katoomba,365.4014934314983
katoomba,626.4721304975511
katoomba,1187.9640213694802
katoomba,1430.6905255245629
katoomba,761.5169187321419
katoomba,1009.5434214242553
katoomba,1329.3583292510896
katoomba,1418.8526298907332
katoomba,943.8018296579158
katoomba,878.2301552331719
katoomba,638.4364616097813
katoomba,1183.2442488190034
katoomba,788.9267254128634
katoomba,314.40240935715747
katoomba,1149.4237157218736
katoomba,1429.773834373262
katoomba,1372.848837190942
katoomba,244.20780880398982
katoomba,325.6887954801199
katoomba,777.2253943651269
katoomba,726.8438893305042
katoomba,337.5593603973193
katoomba,777.6980503513964
katoomba,633.9162328516262
katoomba,1076.9317521326955
katoomba,360.0715143207018
katoomba,722.73734798185
katoomba,663.3991153459813
katoomba,417.69280093903257
katoomba,498.1622926329057
katoomba,1064.6927512905913
katoomba,352.208154723429
katoomba,786.8069374169661
katoomba,506.0920317322978
katoomba,702.6913879543805
katoomba,1308.8771491051941
katoomba,1143.9254660865909
katoomba,1385.1027152694642
katoomba,1073.4903840731859
katoomba,917.5983572653577
katoomba,1309.705576926857
katoomba,862.5952661412117
katoomba,1227.038989199482
katoomba,739.2005437587472
katoomba,166.62665171669596
katoomba,161.47274359835006
katoomba,1189.337494254618
katoomba,129.9992067737089
katoomba,496.76676739165475
katoomba,380.61428432700217
katoomba,994.0139418241265
katoomba,1458.3059831785695
katoomba,226.89054187281272
katoomba,400.2231150053216
katoomba,999.7369878007017
katoomba,1321.327323710635
katoomba,731.9164349859465
katoomba,703.0358512904827
katoomba,916.8062401413637
katoomba,1086.6710190912095
katoomba,1193.3675381840262
katoomba,946.3368192520821
katoomba,1385.4955292050497
katoomba,891.6903585687796
katoomba,144.17830608004616
katoomba,1241.2959270746856
katoomba,881.3254494134037
katoomba,895.2511444198988
katoomba,1005.2015362272512
katoomba,705.0225969816636
katoomba,1363.2699562972375
katoomba,1004.637938467571
katoomba,1430.0821031099713
katoomba,441.0239064723731
katoomba,622.7057313249251
katoomba,834.1082733745064
katoomba,457.78096561015997
katoomba,468.9165788792589
katoomba,1167.2434659469618
katoomba,309.2102089645398
katoomba,1107.700897389249
katoomba,396.75957474908057
katoomba,913.3634490206261
katoomba,581.9120667874552
katoomba,250.126965778144
katoomba,459.56556995745746
katoomba,1051.146259125196
katoomba,987.5548095281094
katoomba,1427.6737901372042
katoomba,249.91461790424617
katoomba,654.7282741439238
katoomba,348.8097830925003
katoomba,1293.222325582665
katoomba,434.56514813412423
katoomba,665.3645357124825
katoomba,343.37024186865006
katoomba,709.2214142926691
katoomba,125.9815806210723
katoomba,1095.230608101558
katoomba,694.1478639889084
katoomba,105.42357967948487
katoomba,516.728857064802
katoomba,1421.4401478373957
katoomba,783.3340829341041
katoomba,863.2523312498525
katoomba,851.7719264652006
katoomba,1327.1929006905457
katoomba,1152.923725720646
katoomba,414.26168191342816
katoomba,1443.1519698785685
katoomba,607.6459884919857
katoomba,1216.9870156308361
katoomba,200.45661727476443
katoomba,1360.0541960080013
katoomba,1081.4789779416778
katoomba,1490.0694103686205
katoomba,654.7364133663144
katoomba,531.1660103090131
katoomba,1373.3949222156884
katoomba,730.4780770709497
katoomba,292.3862174635427
katoomba,786.5545899718743
katoomba,1207.8824830072151
katoomba,1324.320329387074
katoomba,325.67459216985037
katoomba,488.24728247583636
katoomba,1436.183516686658
katoomba,527.0597205736947
katoomba,280.028220668677
katoomba,647.8068582485971
katoomba,892.7484938684146
katoomba,241.96317740069546
katoomba,1494.3592795590782
katoomba,1037.931656480259
katoomba,652.8806436246625
katoomba,470.0330040283559
katoomba,187.1408159194699
katoomba,541.7771179756528
katoomba,499.169028098408
katoomba,1239.364978206661
katoomba,797.100960739341
katoomba,902.0884479139077
katoomba,789.5408396098369
katoomba,1392.2740015177485
katoomba,331.2898805327527
katoomba,1283.1775529374315
katoomba,1246.5585736005285
katoomba,753.7751411224363
katoomba,982.5725175134619
katoomba,718.0848059869546
katoomba,1207.3582563460127
katoomba,126.48566128251981
katoomba,975.505500763283
katoomba,886.9231420512859
katoomba,304.4137198621216
katoomba,140.4743837771649
katoomba,615.29611344925
katoomba,545.6909095774103
katoomba,742.7461300013866
katoomba,130.36831739629372
katoomba,898.7816441495102
katoomba,757.2895008471953
katoomba,1412.5422688890665
katoomba,1030.1873826573478
katoomba,610.5513821577456
katoomba,1079.1407796187882
katoomba,891.6680342296801
katoomba,879.5547820459931
katoomba,1408.2036158072249
katoomba,827.3362476116397
katoomba,1474.489438910737
katoomba,507.0480043317891
katoomba,1306.661363281271
katoomba,232.07943516068184
katoomba,205.2935018803326
katoomba,1023.3476348363644
katoomba,874.159753935931
katoomba,1451.18811041393
katoomba,1168.3627494392324
katoomba,1035.977956996359
katoomba,784.2711659992451
katoomba,725.8843106771474
katoomba,1041.714788548874
katoomba,597.4883765586596
katoomba,1317.1848446346996
katoomba,783.5430064217257
katoomba,971.4447929297122
katoomba,1066.2615392241835
katoomba,315.98958216657337
katoomba,991.4373706307302
katoomba,1081.4326677647146
katoomba,1052.2293958557543
katoomba,1396.7015760643367
katoomba,1212.977022242937
katoomba,1040.8097423777963
katoomba,1035.5357998666173
katoomba,619.5320221000917
katoomba,397.5305237863759
katoomba,1370.1009402227007
katoomba,238.18009764588606
katoomba,577.2667640627296
katoomba,444.97017348397713
katoomba,852.673156523041
katoomba,677.7987581936063
katoomba,360.72094712366925
katoomba,1011.749337314931
katoomba,674.7465539617076
katoomba,923.1593477167714
katoomba,778.4103777778782
katoomba,669.3482711634238
katoomba,1002.8645516070097
katoomba,1098.7424176911454
katoomba,772.2732482303246
katoomba,739.2683714949486
katoomba,1012.1289630979968
katoomba,242.7946896347973
katoomba,1496.724862710563
katoomba,937.0529330956609
katoomba,552.4416240085601
katoomba,1260.4845540974852
katoomba,595.931088550517
katoomba,749.8380969704182
katoomba,1414.0858109555486
katoomba,632.746523731876
katoomba,666.8885699720323
katoomba,1204.0663545438522
katoomba,922.454286286629
katoomba,645.8408013355266
katoomba,251.4834610079418
katoomba,1269.793033874232
katoomba,1488.4655713068441
katoomba,841.4377827906944
katoomba,1155.7125976731993
katoomba,585.7910758309256
katoomba,735.1155318060963
katoomba,1190.9684125329225
katoomba,1301.9651878871364
katoomba,928.132606995948
katoomba,209.89620401369177
katoomba,558.9288462339782
katoomba,1489.0621301258227
katoomba,176.45851116266715
katoomba,1324.1961031657506
katoomba,798.5435481767742
katoomba,608.8856895231266
katoomba,544.5200884685339
katoomba,1384.435325407188
katoomba,1211.8900952350298
katoomba,210.4066385046847
katoomba,176.08957636899365
katoomba,535.4180456031235
katoomba,170.7708474332701
katoomba,1313.2731786035652
katoomba,1183.5738029800968
katoomba,1144.1850174186823
katoomba,383.5523398979348
katoomba,337.4235796238226
katoomba,568.7199848532439
katoomba,251.83381632155027
katoomba,855.6218616726036
katoomba,1351.9896737344861
katoomba,1333.6127018086984
katoomba,890.7401273801456
katoomba,1419.9520623846386
katoomba,155.8679086321311
katoomba,492.10622916981276
katoomba,714.7716386794593
katoomba,1309.9182213580361
katoomba,368.86876941831827
katoomba,554.0964773048316
katoomba,1156.2404687598048
katoomba,824.2409876674435
katoomba,1317.9834981783365
katoomba,946.6543391330167
katoomba,720.8103580162965
katoomba,1278.328163995112
katoomba,557.7531686837328
katoomba,1308.0889769579276
katoomba,609.2184216893013
katoomba,517.1037665099923
katoomba,1036.440690833721
katoomba,967.7452741426846
katoomba,1406.684657812475
katoomba,358.4969402836777
katoomba,191.68026148236464
katoomba,874.0594915802616
katoomba,345.82430769855375
katoomba,1098.7393745088782
katoomba,836.8389260009169
katoomba,732.3058310645998
katoomba,283.07993817742
katoomba,363.796307974714
katoomba,658.0783378433495
katoomba,373.83892262891794
katoomba,719.1609681363084
katoomba,451.5840501556305
katoomba,1368.321392820045
katoomba,1236.171412909592
katoomba,254.54487557931276
katoomba,866.0561703572189
katoomba,630.1456210991917
katoomba,851.0397230739785
katoomba,303.82607662903365
katoomba,447.91743458870445
katoomba,1186.8083464147799
katoomba,319.6502404647313
katoomba,1352.473732808246
katoomba,916.6205647412994
katoomba,1374.3480135545692
katoomba,718.1893424978841
katoomba,593.2442432903442
katoomba,732.4985238570139
katoomba,1313.1286754671137
katoomba,1014.9683064288142
katoomba,118.0098644723258
katoomba,876.9289466126278
katoomba,642.1971993721488
katoomba,1334.1534191509108
katoomba,369.3495126626878
katoomba,378.0744454771937
katoomba,423.48322779736185
katoomba,1050.8672719812298
katoomba,964.2049683316125
katoomba,1271.0504190744828
katoomba,1257.8298277728552
katoomba,1257.9990838956137
katoomba,945.8143122818403
katoomba,482.04676386985915
katoomba,1301.1593001748931
katoomba,866.7872723219117
katoomba,756.0352349816146
katoomba,782.9120717828822
katoomba,1157.0400945792417
katoomba,1144.8561586627409
katoomba,183.39873567167388
katoomba,892.5700108217054
