location,date,temperature_c,humidity_frac,wind_speed_ms,ffmc,drought_factor
katoomba,2020-01-15,43.072623097263495,0.6934031911801626,9.103885341189097,82.49640284605496,4.323124309644709
katoomba,2020-01-15,44.762697995105235,0.1263996678530258,0.8132932435745366,93.1164046429479,0.820657691374983
katoomba,2020-01-15,33.8634190981887,0.7487597047792732,22.40229271630078,69.96812028061693,7.419310068476675
katoomba,2020-01-15,37.45173528494795,0.277684143580018,8.243642111292809,67.60280603423953,1.2108668542976553
katoomba,2020-01-15,34.95542395156319,0.5350543034014895,21.18012196536666,70.39211240505564,2.221366604680303
katoomba,2020-01-15,43.83698076413524,0.7736198307769926,9.534684334051851,89.62212447806125,3.4112331522516426
katoomba,2020-01-15,44.55259785190716,0.5918117377264318,5.83769559263041,88.82518098267795,9.089955868107163
katoomba,2020-01-15,10.144117078838464,0.3920129107747555,5.314417126665985,78.1495267476227,0.7705004494323553
katoomba,2020-01-15,41.06610435501747,0.619314475463846,0.4218289891272847,66.3746613307205,1.3689912567965512
katoomba,2020-01-15,17.700941398606922,0.4981222151076016,20.98683056826051,92.85932971495001,4.0188370637131445
katoomba,2020-01-15,20.636025564979754,0.2368352173755242,10.022020502705848,62.20551463792609,3.911841002974006
katoomba,2020-01-15,44.297399971456585,0.7280084938685937,5.88874535406706,87.31052361848896,3.6489875738169686
katoomba,2020-01-15,26.619735703589328,0.11861709152050225,4.055297854042797,64.82531225667671,6.3274757720663395
katoomba,2020-01-15,26.53278954203708,0.42084649903328314,4.81967922398826,80.67775644039068,7.779002300251784
katoomba,2020-01-15,43.69888030813348,0.5533780588655448,5.690098468484353,83.81346099782402,2.428149819166592
katoomba,2020-01-15,23.36718665520323,0.47413418513523414,10.264788577956995,75.47506072490357,1.0416033785431678
katoomba,2020-01-15,44.78723158309891,0.7540034361007015,23.634933659690198,60.7816943522349,7.9347937483511055
katoomba,2020-01-15,36.387585863448564,0.681127199715002,12.733422885986739,79.18268527566266,7.314003235627835
katoomba,2020-01-15,37.81960830666331,0.44905433108562004,4.748191165483159,91.81289573198228,9.396857177680335
katoomba,2020-01-15,31.22997199832599,0.6984196854162206,18.995739189504118,90.83121014075174,2.3637664031453087
katoomba,2020-01-15,33.85298456518688,0.32122819353401705,23.293368250144592,89.20254579420124,7.107041135630254
katoomba,2020-01-15,41.87503072523592,0.4668721110633671,1.6720213556084857,67.01039720220864,2.8694300583661136
katoomba,2020-01-15,14.952699214594166,0.47622968328075294,19.519799377655094,77.83435072847541,5.844523288891867
katoomba,2020-01-15,28.539539928081172,0.5240757023588005,7.400387072163092,72.28831214130398,0.10045566076836376
katoomba,2020-01-15,10.902237036720447,0.502962020981901,2.7195510474596896,83.94737583692928,6.253568529672351
katoomba,2020-01-15,18.362105740952153,0.37734928187565103,20.56941227768167,79.17669015538878,7.438725177706997
katoomba,2020-01-15,36.32443354495627,0.6296316005459631,12.009531105339494,88.2417835592253,4.318553277304468
katoomba,2020-01-15,33.73879937993671,0.6623260917054706,4.517725414161536,64.78496684136387,5.452292934378948
katoomba,2020-01-15,40.91688408676962,0.1296931405233333,12.234373971045162,87.93690218363986,9.843922906647213
katoomba,2020-01-15,36.880472219392075,0.15117758241884172,23.92315881900667,70.44696398434886,2.6249357293442257
katoomba,2020-01-15,18.878143642605643,0.5884899201056866,19.093926788565728,70.35248182397225,4.569687022331195
katoomba,2020-01-15,32.18080872987709,0.15443339124060518,16.174103027814812,88.66758621609164,5.284287154693649
katoomba,2020-01-15,20.284846562481185,0.322259135509336,5.398508780657096,90.8437130676669,6.091227052218974
katoomba,2020-01-15,33.22120364804777,0.572078986890005,18.262712352332496,71.98179910335742,6.912775396192998
katoomba,2020-01-15,40.7883264622657,0.10888059313307986,9.585012973777523,85.580041930481,0.9398732881742178
katoomba,2020-01-15,18.394471713722496,0.2083770537317174,7.130089182706362,72.74819730391397,9.93015370779937
katoomba,2020-01-15,29.59455638994595,0.7647429777913793,0.9382267532408617,69.0966110274274,3.5135754448096925
katoomba,2020-01-15,14.431764065530892,0.6287522018599213,17.721814075095406,68.81430576580672,1.5238504163793187
katoomba,2020-01-15,43.438018406501584,0.21618905888706363,15.069235928448817,70.48082027285506,0.16637974587799143
katoomba,2020-01-15,30.55821920711782,0.7639035189118178,20.348441993288155,82.37914806100899,2.449440063210211
katoomba,2020-01-15,21.753648030419935,0.31561891211616433,11.351921144073742,92.43144590936082,0.5735755193418235
katoomba,2020-01-15,34.85335856436619,0.1556097711537241,8.62773203691515,60.3534357333732,7.773932304238277
katoomba,2020-01-15,19.190421922358823,0.5697457829956304,6.12321383076068,65.63750568911814,9.944681107206776
katoomba,2020-01-15,26.60120632910579,0.27462920588464806,22.680244680835045,70.44194051682801,7.257430168482793
katoomba,2020-01-15,31.055716355162936,0.7559092269269685,1.8489731353204142,69.5402743679932,8.060715794734712
katoomba,2020-01-15,30.960513340040904,0.13775059583391697,1.2653125496112945,92.46721079087759,5.260066930387635
katoomba,2020-01-15,31.700330715658946,0.7392984658367893,2.5753501353660306,64.55448038636789,1.2905691346052095
katoomba,2020-01-15,37.30865142240026,0.5305088913402213,14.985410289910556,88.97128199450567,1.290432811771316
katoomba,2020-01-15,36.57682283568079,0.779817216693915,19.860289561025642,78.35224469142213,2.0336263947044397
katoomba,2020-01-15,26.960268541812823,0.25008486098537386,5.661286034957969,93.74993197914227,7.436649013619089
katoomba,2020-01-15,44.925052874122066,0.16348596566475565,23.2365256020044,78.42480130515536,5.4461555974002
katoomba,2020-01-15,11.909977388241334,0.7730216318769043,9.129481820988147,69.57942938820814,6.578468553787652
katoomba,2020-01-15,42.60012874880726,0.5707156241276404,18.761029387269787,76.88335678458219,8.308689565555477
katoomba,2020-01-15,17.496319838669585,0.5672571040411223,18.75639848445047,66.42204392318231,3.8331535156435814
katoomba,2020-01-15,17.288207816505725,0.554249975269267,19.6075994792118,90.41566534737771,7.549191881242282
katoomba,2020-01-15,38.37182816541817,0.4117794595807464,4.146727311839363,65.53840404524611,7.328434945448613
katoomba,2020-01-15,14.044775448992,0.6260036520180816,8.964522195712407,65.05995401592452,8.509470884157075
katoomba,2020-01-15,36.361085110300344,0.20562458563714509,12.188934391120764,74.40964634236639,4.645509507258927
katoomba,2020-01-15,38.211960981779114,0.5942505733767052,1.432206027126015,65.17749914366088,6.021687917231953
katoomba,2020-01-15,31.263693569972112,0.6813249505496881,18.475854136515714,69.93069000410759,3.1836982820079953
katoomba,2020-01-15,19.98548723306827,0.13665605011555648,20.75292315952431,75.1707785701003,1.4233288649753906
katoomba,2020-01-15,23.200047606191568,0.28422994121766487,5.163885759377532,63.1583664361141,6.5693485128279585
katoomba,2020-01-15,19.31168832498861,0.1070379010017506,6.490438957696821,71.09379511837137,8.411365267084307
katoomba,2020-01-15,42.425493722992904,0.465961058700898,13.546738302369418,92.16489921091548,0.9185299633621824
katoomba,2020-01-15,22.939408894320543,0.5440673742154625,5.334610020312472,94.8852594771608,4.389353928735835
katoomba,2020-01-15,10.115075094407135,0.6108198666451347,1.082559135780492,79.1543054615676,4.365369881761946
katoomba,2020-01-15,34.38032578522666,0.44257282584712615,16.057606156073966,89.05358219332082,8.841306320065273
katoomba,2020-01-15,39.11329332856783,0.7922416907239896,13.944766824930749,85.50357631693083,3.514491065408948
katoomba,2020-01-15,32.691370353217266,0.7364269487101212,5.785572273695111,67.38795549475228,9.889295443099215
katoomba,2020-01-15,34.545427994392966,0.606666073187234,17.341541086145707,65.8424177463211,1.1430111939445264
katoomba,2020-01-15,12.754593425406233,0.7542903900214574,16.79998824097499,85.24141340669375,8.14578865644777
katoomba,2020-01-15,36.49905050583382,0.7236410133235289,14.922663225690377,72.48257449394377,3.3624981060732373
katoomba,2020-01-15,17.176824064660767,0.0673869107489951,14.921384749113184,92.45533505910115,7.76691642375614
katoomba,2020-01-15,18.32687772250494,0.17066572588174045,15.195975795568781,88.016156484581,2.8527091043588717
katoomba,2020-01-15,13.490752668479397,0.22807644885135908,12.673191222122448,92.0198140885889,9.456208119096232
katoomba,2020-01-15,38.87183834961145,0.7494277799124633,9.97698504554132,67.01095988727002,3.9672994855555244
katoomba,2020-01-15,44.21639256192173,0.6514974341099615,18.29540667193826,62.44560342255321,6.186740521728557
katoomba,2020-01-15,17.95509709104639,0.2328790253249159,19.943919327828592,69.00698951039097,8.289887736919598
katoomba,2020-01-15,23.38813234240849,0.698720348600018,19.301191399865743,71.54079868927289,3.579243751018576
katoomba,2020-01-15,44.346344109253316,0.19368130477692502,20.75535251833741,85.58313903218854,7.297037674184782
katoomba,2020-01-15,33.18695039567659,0.4001215523004131,7.70906137687111,68.5075748514811,9.942595085255338
katoomba,2020-01-15,33.97088319634453,0.7582379980802199,16.8254493366788,87.67446896725104,2.211028673028471
katoomba,2020-01-15,22.495122577345974,0.7201578285327979,14.898233821516063,83.57944815745746,8.33316227822103
katoomba,2020-01-15,39.47671030968144,0.6851333616289416,24.480929583915533,85.67834425602656,6.424214520532066
katoomba,2020-01-15,26.99700684896729,0.769692954247791,21.452077313022478,81.44065750058263,8.836913904778443
katoomba,2020-01-15,24.38284790572515,0.10993714897827213,7.921738041980345,63.690895278118916,0.816663968226855
katoomba,2020-01-15,27.19282360433461,0.7044069342544881,5.0838655448181,70.43350634285632,1.1703811121875074
katoomba,2020-01-15,25.57850819374604,0.10209682244696498,14.194242436737065,88.13244381216634,9.50131333862118
katoomba,2020-01-15,41.76551136728294,0.22926925620424954,6.290608832135939,91.93304982116007,9.589970449781339
katoomba,2020-01-15,15.82237438149117,0.3968282072965266,2.87283797530192,80.84092962312064,4.8391957823661835
katoomba,2020-01-15,21.4783177655863,0.4722768108209046,3.57969576286957,90.00772510962257,0.7231293279763806
katoomba,2020-01-15,44.51043704647626,0.7696344636266466,19.83736788896708,73.61547468351031,2.851132764004072
katoomba,2020-01-15,12.013917897403712,0.13847766009112478,17.71393618383372,66.94302435374829,5.103948243850514
katoomba,2020-01-15,29.427375936296244,0.21196584602350244,8.71525281799822,83.9985719506245,4.6939057753533415
katoomba,2020-01-15,31.364970381183287,0.49288684216953077,9.416689219971728,66.29015870249225,1.2327230864355265
katoomba,2020-01-15,20.91369981828769,0.5900964490672359,17.699099441722172,64.133341392551,3.0922126871189617
katoomba,2020-01-15,29.31653380862127,0.3602393963410892,13.3840302660944,90.83150428033545,1.1962880462373338
katoomba,2020-01-15,12.477146232428531,0.33697389269262784,0.6258293004870935,82.79903459389821,3.5754838777433404
katoomba,2020-01-15,35.668207187820336,0.06502449383542651,0.9694577291580825,78.98717120336937,5.361382715883422
katoomba,2020-01-15,41.212502019790534,0.7190586184525627,4.047056109865088,87.9914589513994,9.702687788060715
katoomba,2020-01-15,21.956795610013568,0.3683432323618668,0.35511338718754726,75.16864828187752,0.9386841326229478
katoomba,2020-01-15,23.640466948338464,0.287301479628569,9.65238803817716,68.57269341948256,8.746054587059488
katoomba,2020-01-15,39.25106050673074,0.6520416475941138,20.717749960908282,86.55910267175918,4.717261183799989
katoomba,2020-01-15,21.905598379448357,0.7948815213551177,10.055833207435874,66.76980459666217,4.322412395699457
katoomba,2020-01-15,27.174132096592395,0.18776588329677912,9.621386146277395,76.67885548024432,8.789550588398008
katoomba,2020-01-15,38.49253257379363,0.5453871128534292,12.33605894130467,68.45155696645291,7.064139764371897
katoomba,2020-01-15,20.50187736042721,0.7034838094160427,13.224237795766411,89.96447468643387,3.333462136616797
katoomba,2020-01-15,32.19869746575003,0.5027730313734736,15.716407587940207,75.79072934108366,1.3427722411352128
katoomba,2020-01-15,31.986032905200283,0.4625396592707017,3.7889091403136037,94.11198890881131,1.2910837117709562
katoomba,2020-01-15,32.66403183461428,0.6855600031836648,12.969001349434537,74.36519584574516,8.286649472476167
katoomba,2020-01-15,23.56437169807608,0.41294968678893956,14.312773383518767,91.82654619695104,4.390748558871521
katoomba,2020-01-15,12.404617903037682,0.3025714721183926,15.570621056674916,70.70090250560871,4.691750321758534
katoomba,2020-01-15,34.045787664475995,0.07020211101793448,16.579497464240625,61.70405239669471,6.938727139094427
katoomba,2020-01-15,10.785796784648126,0.40080181949945226,24.467257219997766,67.99466377395946,2.4577645471063447
katoomba,2020-01-15,40.216168874464984,0.6359413063909648,13.929701510375757,61.48050386455465,4.470486976492105
katoomba,2020-01-15,24.481865408289583,0.13676985826529842,21.26396351084417,80.61306458527861,8.56108532479261
katoomba,2020-01-15,22.585521148241792,0.13006674114838207,23.255497240570737,61.06793856722131,8.043906432085713
katoomba,2020-01-15,42.11403074105025,0.3056353315320297,19.944556172008095,93.85504415353871,6.321012249195236
katoomba,2020-01-15,29.988476184174953,0.07943208621675764,17.692129338146955,92.00335701282066,8.78859572051906
katoomba,2020-01-15,32.595164377750585,0.7318088830488477,23.257717251243722,91.69348014317512,6.893014119124637
katoomba,2020-01-15,41.24284470167942,0.09980743836494975,23.711512859934377,83.61147915808631,6.205073388392415
katoomba,2020-01-15,21.426333849701713,0.1299276881346645,5.214347589938201,92.1245105165807,4.677163219833015
katoomba,2020-01-15,14.089438071432772,0.3023688460148157,12.144415890960214,63.192961673393256,9.88948987383817
katoomba,2020-01-15,10.5602737845695,0.3493442705391947,18.112672784235393,93.45020949643303,8.436951020951197
katoomba,2020-01-15,36.42996628643228,0.6658980185693496,2.881275560137611,90.02005964881265,6.7175926568228075
katoomba,2020-01-15,36.561531812730195,0.7449252715041165,7.527654998316996,63.9394174111538,5.709394530496105
katoomba,2020-01-15,21.63566757804376,0.15379700832775012,22.330251375983845,64.02098115517931,2.531254197696604
katoomba,2020-01-15,40.16678834809867,0.21849656024733083,7.386524944859923,80.8088223150547,5.036834423532838
katoomba,2020-01-15,27.843641117350895,0.09325147923445966,24.960357286393947,88.71949154114387,5.622956559740392
katoomba,2020-01-15,12.000395526251893,0.32191703486396595,9.936203925389705,76.34229375595956,8.348413738114
katoomba,2020-01-15,24.048983665195724,0.3375318220353379,3.835870023141666,80.41689156059829,6.13985468880834
katoomba,2020-01-15,32.77787322467182,0.48799036195253215,9.058560043651593,76.24742668466027,8.455909973848044
katoomba,2020-01-15,13.424103195336563,0.2759215000712865,1.7076427264545058,78.03295745667208,3.4453455864699123
katoomba,2020-01-15,41.318059991037636,0.453440079966549,0.09192846827427992,60.48418816389963,6.9090802965552145
katoomba,2020-01-15,34.136353594592514,0.6974636088864249,19.149393530107492,81.24753607579919,9.629042351751771
katoomba,2020-01-15,10.357953161282447,0.5102416687157734,16.32474438575533,86.03572249533194,1.8453648603601003
katoomba,2020-01-15,17.84723198451003,0.7904764338884991,0.15507987331187245,92.48553120785046,5.441151465360777
katoomba,2020-01-15,15.106088422884085,0.4747721668523018,24.058344937708316,88.96673180084095,5.995545370497574
katoomba,2020-01-15,42.982857682939006,0.5017557166251543,16.98971354636488,73.60401377818955,8.244328657507351
katoomba,2020-01-15,15.468288927836424,0.6734822012207082,3.659057807574764,86.3685408617752,3.8690175903968904
katoomba,2020-01-15,42.550446028116234,0.40324650205969487,24.193345898993527,64.46953399856227,0.7122084237961723
katoomba,2020-01-15,27.92715894496904,0.05747333738064174,22.56542390621926,93.74612555884403,4.573964773804082
katoomba,2020-01-15,43.15616755896502,0.6394552452976562,21.25507241146785,88.69143629871857,0.234477878291941
katoomba,2020-01-15,35.83299855179044,0.45266207376437545,21.483083597613714,83.74407077977003,5.768033035699233
katoomba,2020-01-15,18.899888920966045,0.7554739548937095,13.545756388615851,91.98243230341347,7.62603616295816
katoomba,2020-01-15,35.34184233849835,0.27053557444367266,19.63980100692705,60.35757739565967,3.294520410281716
katoomba,2020-01-15,17.708660817395174,0.12530432698181332,8.09368875337059,86.3645249167257,7.722362732978546
katoomba,2020-01-15,15.488880617189533,0.5048775308420659,7.616566296878591,93.65321826732983,1.4419767140896644
katoomba,2020-01-15,27.150037762862745,0.5866666381032265,16.7214607328102,72.22798231980238,1.9197862058321646
katoomba,2020-01-15,31.221601852030336,0.205429064024994,4.2610965919826995,84.0328264161094,9.319872920614308
katoomba,2020-01-15,29.52562640348048,0.7981576284691012,6.811685410375643,91.98733911564713,5.824791851784492
katoomba,2020-01-15,19.259270437349187,0.3291138245996425,21.409483876393338,85.0938389264722,1.2005022539577737
katoomba,2020-01-15,14.610890301999099,0.061106438955247436,15.867549020741448,84.69953200046042,0.4412459671567093
katoomba,2020-01-15,23.64758034087417,0.42834501742018466,15.394936374352792,87.18734950680116,5.077748706687108
katoomba,2020-01-15,35.4751913707955,0.12712365700707506,12.892984310895356,84.44475072172686,4.685614558402415
katoomba,2020-01-15,27.892594424250355,0.4544788203207565,11.229693865227144,89.76460462901714,3.764258333804802
katoomba,2020-01-15,12.406467259157537,0.07929652513034492,11.351396001956873,60.065420232529476,0.7134716869760227
katoomba,2020-01-15,19.571715100055542,0.6901094267590293,13.883726515882728,91.10313656680432,3.651511716086524
katoomba,2020-01-15,27.818614234000805,0.7692458993458856,10.943062994560949,73.36884230599564,0.08414407178224947
katoomba,2020-01-15,30.695360640381608,0.31647266198423857,14.198049093033646,63.08766432637435,2.042477086298068
katoomba,2020-01-15,18.376187258604027,0.39285842036616053,11.416205533041946,76.82731513899728,4.538177426170425
katoomba,2020-01-15,12.104385749069658,0.6161904143260095,18.446396970527665,93.64414294808594,1.49703157731645
katoomba,2020-01-15,43.93956208166714,0.3203963931716766,15.716485959687878,84.61278057255215,7.519526569862521
katoomba,2020-01-15,10.154529323010088,0.7917774857917759,7.9864980603005815,81.43450615821165,0.05173826440402984
katoomba,2020-01-15,18.030613858095492,0.2337673322999701,12.640449390680303,65.04953761707438,4.963162742705819
katoomba,2020-01-15,34.73435207008105,0.12916479002418096,19.10117518644955,69.80075002299849,3.149183033621168
katoomba,2020-01-15,13.755640409236646,0.6941095040038798,11.054016776051267,76.17596648260786,2.551469833107567
katoomba,2020-01-15,43.82869610248034,0.41606124981078646,4.555138107508197,69.17675034593258,9.65599347974903
katoomba,2020-01-15,28.916698506161758,0.6467386755237055,21.62908585101548,67.24333485047376,5.158187231772099
katoomba,2020-01-15,39.42616801086367,0.6024033460190702,0.5469987197343568,77.06142639148513,7.081050300147352
katoomba,2020-01-15,18.635522319953953,0.6986854868056915,20.520271674904457,63.31062644223824,1.662832338737923
katoomba,2020-01-15,43.97721233720914,0.09845841534476453,19.254355039895053,93.56132229710047,0.15763974433920303
katoomba,2020-01-15,38.02855334591729,0.3644745251345953,20.190210596634785,77.35307073115666,3.3885480069506224
katoomba,2020-01-15,17.79784605451267,0.28918618606777413,1.4659559112223164,70.87748869587178,4.221282320409219
katoomba,2020-01-15,43.30407614260509,0.337033983866959,21.69570004957249,66.50475818524507,8.94044540100899
katoomba,2020-01-15,23.27278544509877,0.5571371065735872,18.475273098655148,89.11310168960512,3.5704982683005504
katoomba,2020-01-15,25.77867393823921,0.680441402852595,22.079116244424966,71.89117492675386,5.139477655270964
katoomba,2020-01-15,10.401679339491343,0.3138388711267628,2.812596214791885,86.22840661799582,1.015296964962381
katoomba,2020-01-15,33.84259070086807,0.4308390414962275,5.88604922119797,72.51421255993469,2.548570237478751
katoomba,2020-01-15,15.343314562632262,0.1909959805365773,6.008123429302959,64.50660721990077,4.165244067415933
katoomba,2020-01-15,16.90839475278888,0.2757053800139351,17.030126046069995,66.28472319090648,8.509854697212834
katoomba,2020-01-15,29.90997242141191,0.15047029625094233,15.84042160485977,88.09726660052678,9.916414251054862
katoomba,2020-01-15,44.040265635087835,0.09469171706185363,3.7451316807195574,87.8822519677685,0.6087491611785978
katoomba,2020-01-15,21.516918312010432,0.25256234192320587,17.310382490118325,71.91618512688574,2.8284691396921877
katoomba,2020-01-15,41.75621600558338,0.5338082335759203,23.6283035784833,93.40218727938469,9.848497160568733
katoomba,2020-01-15,20.77468184645928,0.7708922259873787,18.300880278714107,71.26300562504233,2.9136666588978533
katoomba,2020-01-15,26.16585833582363,0.41505691009005813,17.92741043409693,83.07488441454016,3.476801077835241
katoomba,2020-01-15,33.715410305559686,0.4723067683138999,7.803696870107882,76.38559789748383,4.575459873589569
katoomba,2020-01-15,12.56160078118328,0.7666256884516806,10.829358880502898,72.3425052003679,5.310827152318877
katoomba,2020-01-15,37.44313028601914,0.4606942836179941,13.65930757900982,76.85723176229124,7.803169000123305
katoomba,2020-01-15,26.932786430351758,0.1846113875046017,21.51731695532695,80.85294213225731,9.175444452811485
katoomba,2020-01-15,27.66993100931715,0.14258514449536402,24.924764812810647,83.77397611841813,7.003897553252637
katoomba,2020-01-15,22.90006207475057,0.6796851055600893,14.229295077837497,92.53264083734496,0.3694877527568019
katoomba,2020-01-15,40.47847698089666,0.06805034650376778,23.34546340938616,71.09421045195465,5.840002929287012
katoomba,2020-01-15,18.187626681203675,0.4358859930262181,2.6507744458343168,91.74704165598737,1.4014781434218737
katoomba,2020-01-15,25.870107946206186,0.2520884818757515,18.901415883733964,71.99496996313793,3.699229406750887
katoomba,2020-01-15,44.36970463530101,0.10763540097315356,8.737351745422432,73.54909711852402,9.459705099594146
katoomba,2020-01-15,37.20709257034832,0.14891950540456272,22.78608168658966,84.5392726920926,0.10450949525404929
katoomba,2020-01-15,15.939023806070546,0.17636893287717093,18.161671125402133,87.17976681134495,9.004994976259072
katoomba,2020-01-15,39.05372656115175,0.14839183706115722,9.857907525994191,73.65449356726464,1.4307194221780828
katoomba,2020-01-15,14.651370309934062,0.7812744927899613,5.841549051486081,76.71433597778191,3.260095398668701
katoomba,2020-01-15,20.452204414829854,0.6259727631309595,1.1598798930631038,81.54563065354894,4.344352792681364
katoomba,2020-01-15,24.022549969394333,0.35064303026408433,20.4691083587445,92.29270987269052,4.787868285843081
katoomba,2020-01-15,26.32292360507866,0.6601181339980668,11.510299604836577,61.609838248821774,0.37944200126837635
katoomba,2020-01-15,26.86275734904898,0.3199127108223401,11.520170012825265,69.74201179973636,9.931017024836253
katoomba,2020-01-15,21.688827605657266,0.28611251847018526,23.741433935393214,71.66578125417153,9.099045290361396
katoomba,2020-01-15,22.322548891975092,0.4364249717072856,19.62622863287678,63.27722302578656,9.46002828112271
katoomba,2020-01-15,15.239113231894036,0.6933489082588549,11.331866628378902,75.14648065467978,6.488860923880986
katoomba,2020-01-15,27.898416942112075,0.6979216783563577,0.2959437778635582,93.71135136133643,9.419624796672888
katoomba,2020-01-15,21.08862063560276,0.41411131843415655,2.5246686877037434,88.7240448858546,7.503425248948189
katoomba,2020-01-15,37.85210556108122,0.178588332435956,11.452282678863202,80.75696599312175,7.493867435069777
katoomba,2020-01-15,40.39074351029497,0.39189027213039446,9.49971719751651,87.3732252079823,5.769050653736389
katoomba,2020-01-15,17.99203257862871,0.19671196972708027,19.62818728671098,89.83278497022332,2.8866154674260036
katoomba,2020-01-15,30.04054418644816,0.11721522024785415,3.0541896032922873,73.9116712998997,5.466887704861334
katoomba,2020-01-15,20.162334051676083,0.35146277573113943,15.04241749630264,90.24455804965848,4.569394004625965
katoomba,2020-01-15,19.540924681432458,0.5456489974604698,12.252667027474306,89.22803624141628,0.9894782381508993
katoomba,2020-01-15,40.97207474859754,0.24467857903268858,17.355824699683595,81.56538940713239,9.628880527987878
katoomba,2020-01-15,35.97161909835545,0.46501190047094504,14.789189749732412,84.09612612495582,4.14221002454566
katoomba,2020-01-15,44.825331928377466,0.19317883525200502,18.53091023816314,94.94616291532715,3.2913031404480853
katoomba,2020-01-15,37.84250552132906,0.593191066186642,1.1487028070777257,74.91006673024602,5.321488315336388
